"","Date","returns","volForecast","shortProb","shortSD","week","scaleFactor","scaledVolatility"
"173",2020-09-07,0.00692681329124145,0.0140500133041613,0.00605489656013858,"Mean","2022-12-31",-0.00050871834333634,0.0135412949608249
"174",2020-09-08,0.0141653076983808,0.0140194013858799,0.00671474096789033,"Mean","2023-01-01",-0.00050871834333634,0.0135106830425436
"175",2020-09-09,0.0144146032426482,0.0140228744224229,0.0107345762485921,"Mean","2023-01-02",-0.00050871834333634,0.0135141560790866
"176",2020-09-10,-0.0162311937345496,0.0140250953657919,0.0140750696014643,"Mean","2023-01-03",-0.00050871834333634,0.0135163770224555
"177",2020-09-11,0.00362967243474976,0.0140353443423764,0.0197592183195063,"Mean","2023-01-04",-0.00050871834333634,0.0135266259990401
"178",2020-09-14,-0.0155181481904858,0.0139982550288951,0.0227512189869718,"Mean","2023-01-05",-0.00050871834333634,0.0134895366855588
"179",2020-09-15,0.0109791049350116,0.0140146098887216,0.0251890393999466,"Mean","2023-01-06",-0.00050871834333634,0.0135058915453853
"180",2020-09-16,-0.0183661596769964,0.0139968582872058,0.0212659741980742,"Mean","2023-01-07",-0.00050871834333634,0.0134881399438695
"181",2020-09-17,-0.00278426295259049,0.0140338171309005,0.0175061032991142,"Mean","2023-01-08",-0.00050871834333634,0.0135250987875642
"182",2020-09-18,0.0202397855040948,0.0139955944546186,0.0172040401972206,"Mean","2023-01-09",-0.00050871834333634,0.0134868761112823
"183",2020-09-21,0.0265127689787228,0.0140316312067272,0.0177257781526401,"Mean","2023-01-10",-0.00050871834333634,0.0135229128633908
"184",2020-09-22,0.00177200435731706,0.0141372998519151,0.0220086606771534,"Mean","2023-01-11",-0.00050871834333634,0.0136285815085787
"185",2020-09-23,-0.00933964823228983,0.0140970498250481,0.0260397847861487,"Mean","2023-01-12",-0.00050871834333634,0.0135883314817118
"186",2020-09-24,-0.0212244733551721,0.01407034443142,0.0285449403625768,"SD","2023-01-13",0.00101743668667268,0.0150877811180927
"187",2020-09-25,-0.0142499589725373,0.0141242154590198,0.0306686137519971,"SD","2023-01-14",0.00101743668667268,0.0151416521456925
"188",2020-09-28,0.00921696507345793,0.0141324628671379,0.0333370060681741,"SD","2023-01-15",0.00101743668667268,0.0151498995538106
"189",2020-09-29,-0.0138571070397084,0.0141022772952512,0.0311958884818781,"SD","2023-01-16",0.00101743668667268,0.0151197139819239
"190",2020-09-30,-0.0116961214537836,0.014103803953669,0.0287954020226434,"SD","2023-01-17",0.00101743668667268,0.0151212406403416
"191",2020-10-01,-0.00850666897021934,0.0140901738942408,0.0266142057783729,"SD","2023-01-18",0.00101743668667268,0.0151076105809135
"192",2020-10-02,-0.00332798885383756,0.0140657612479551,0.0227571536705936,"Mean","2023-01-19",-0.00050871834333634,0.0135570429046188
"193",2020-10-05,0.0123052928533394,0.0140285499702488,0.0203159927064203,"Mean","2023-01-20",-0.00050871834333634,0.0135198316269124
"194",2020-10-06,0.00656337372929894,0.0140159834604538,0.0199279871916773,"Mean","2023-01-21",-0.00050871834333634,0.0135072651171175
"195",2020-10-07,-0.00656337372929894,0.0139858633468046,0.0200563968838885,"Mean","2023-01-22",-0.00050871834333634,0.0134771450034682
"196",2020-10-08,0.01447575840412,0.0139545897104874,0.0150232579746677,"Mean","2023-01-23",-0.00050871834333634,0.0134458713671511
"197",2020-10-09,0.0179191772105911,0.0139592674947613,0.0132831898005228,"Mean","2023-01-24",-0.00050871834333634,0.0134505491514249
"198",2020-10-12,-0.00227934825142206,0.0139846175795424,0.0102681567783896,"Mean","2023-01-25",-0.00050871834333634,0.013475899236206
"199",2020-10-13,0.0149494069193246,0.013946817334638,0.00992492531394053,"Mean","2023-01-26",-0.00050871834333634,0.0134380989913017
"200",2020-10-14,-0.00405502502112043,0.0139550742840801,0.00687127247861612,"Mean","2023-01-27",-0.00050871834333634,0.0134463559407438
"201",2020-10-15,-0.0302497528681291,0.0139203194222781,0.00557983641366965,"Mean","2023-01-28",-0.00050871834333634,0.0134116010789418
"202",2020-10-16,-0.00279593591548011,0.0140710357857849,0.00341610198586172,"Mean","2023-01-29",-0.00050871834333634,0.0135623174424486
"203",2020-10-19,-0.0122066260827713,0.0140342291800361,0.00434730867591664,"Mean","2023-01-30",-0.00050871834333634,0.0135255108366998
"204",2020-10-20,0.0108057193341864,0.0140316469874088,0.00433847164501034,"Mean","2023-01-31",-0.00050871834333634,0.0135229286440725
"205",2020-10-21,-0.00468394983693887,0.0140122939531141,0.00457306043247678,"Mean","2023-02-01",-0.00050871834333634,0.0135035756097777
"206",2020-10-22,-0.0108567278918619,0.013978372303922,0.00358396062722939,"Mean","2023-02-02",-0.00050871834333634,0.0134696539605857
"207",2020-10-23,0.0160080146934982,0.0139606026688787,0.00473796866242515,"Mean","2023-02-03",-0.00050871834333634,0.0134518843255423
"208",2020-10-26,-0.00844282711743283,0.0139710793040057,0.00486890144252789,"Mean","2023-02-04",-0.00050871834333634,0.0134623609606693
"209",2020-10-27,-0.0147097578961146,0.0139476200667159,0.00535355113851179,"Mean","2023-02-05",-0.00050871834333634,0.0134389017233795
"210",2020-10-28,-0.0261516114725087,0.0139542126908695,0.00476412653977141,"Mean","2023-02-06",-0.00050871834333634,0.0134454943475331
"211",2020-10-29,-0.0039330377619029,0.0140622952716204,0.00570340477359073,"Mean","2023-02-07",-0.00050871834333634,0.013553576928284
"212",2020-10-30,0.0122397892951529,0.0140269926856624,0.00744169347948592,"Mean","2023-02-08",-0.00050871834333634,0.0135182743423261
"213",2020-11-02,0.0235645706877383,0.0140107284138739,0.00834241753799777,"Mean","2023-02-09",-0.00050871834333634,0.0135020100705375
"214",2020-11-03,-0.00237913391480316,0.0140842691166838,0.00890396633317014,"Mean","2023-02-10",-0.00050871834333634,0.0135755507733475
